TimesheetID,EmployeeID,ProjectID,Date,WorkingHours,OvertimeHours,AttendanceStatus
16233,696,7,2024-12-19,6.9,0.0,Present
16234,327,6,2024-10-23,10.0,2.0,Present
16235,369,29,2024-07-05,6.3,0.0,Present
16236,213,30,2024-08-23,8.7,0.7,Present
16237,453,98,2025-04-10,6.2,0.0,Present
16238,282,66,2025-04-05,9.1,1.1,Present
16239,242,62,2024-12-23,9.4,1.4,WFH
16240,306,54,2026-01-11,0.0,0.0,Leave
16241,638,42,2024-12-24,6.2,0.0,Present
16242,586,22,2025-10-02,8.8,0.8,Present
16243,583,24,2024-09-09,6.9,0.0,Present
16244,698,18,2025-03-23,7.2,0.0,Present
16245,258,51,2024-07-29,0.0,0.0,Leave
16246,536,98,2026-01-13,9.8,1.8,WFH
16247,909,26,2025-12-14,6.9,0.0,Present
16248,836,29,2025-07-17,9.2,1.2,Present
16249,275,31,2025-04-23,6.9,0.0,Present
16250,873,7,2025-06-19,7.6,0.0,Present
16251,146,42,2026-02-28,6.1,0.0,Present
16252,300,37,2025-12-23,7.8,0.0,Present
16253,108,7,2025-09-24,9.0,1.0,WFH
16254,890,78,2025-05-13,6.2,0.0,Present
16255,380,78,2026-03-30,9.4,1.4,Present
16256,262,62,2024-10-19,7.5,0.0,Present
16257,810,37,2025-10-30,8.5,0.5,Present
16258,132,64,2024-08-14,8.2,0.2,Present
16259,340,34,2026-01-29,9.0,1.0,Present
16260,997,40,2024-10-06,8.6,0.6,Present
16261,555,7,2025-03-08,6.8,0.0,Present
16262,500,80,2024-10-30,9.7,1.7,Present
16263,732,67,2024-10-14,7.5,0.0,Present
16264,550,100,2026-03-27,9.0,1.0,Present
16265,526,83,2025-10-20,6.0,0.0,Present
16266,653,61,2025-08-11,0.0,0.0,Leave
16267,345,63,2025-01-31,9.3,1.3,Present
16268,680,4,2026-04-14,8.5,0.5,Present
16269,207,3,2025-12-16,6.5,0.0,Present
16270,770,81,2026-04-12,8.8,0.8,Present
16271,394,56,2025-02-14,0.0,0.0,Leave
16272,502,82,2024-08-12,6.9,0.0,Present
16273,280,88,2025-05-17,9.9,1.9,Present
16274,765,53,2024-12-22,9.8,1.8,Present
16275,115,75,2025-09-16,8.1,0.1,Present
16276,12,34,2024-09-06,6.5,0.0,Present
16277,482,9,2025-08-30,8.9,0.9,Present
16278,564,47,2024-07-08,6.5,0.0,Present
16279,19,70,2025-06-30,6.4,0.0,Present
16280,311,6,2025-08-27,9.6,1.6,Present
16281,412,19,2025-05-18,8.3,0.3,Present
16282,563,95,2025-01-05,6.9,0.0,Present
16283,907,80,2025-09-15,6.3,0.0,Present
16284,675,50,2025-06-19,7.6,0.0,WFH
16285,517,19,2026-05-27,7.5,0.0,Present
16286,162,33,2025-10-16,6.3,0.0,Present
16287,193,69,2025-06-13,7.1,0.0,Present
16288,888,4,2024-08-26,8.4,0.4,Present
16289,521,48,2025-06-23,9.0,1.0,Present
16290,922,94,2025-10-24,8.7,0.7,Present
16291,175,6,2025-04-28,8.4,0.4,WFH
16292,946,8,2025-03-23,6.6,0.0,Present
16293,934,12,2024-12-06,6.7,0.0,Present
16294,381,51,2025-06-06,9.7,1.7,Present
16295,280,25,2025-11-13,8.3,0.3,WFH
16296,229,23,2024-10-10,7.4,0.0,Present
16297,940,74,2025-03-12,9.6,1.6,Present
16298,241,30,2025-05-12,7.2,0.0,Present
16299,884,3,2026-04-22,7.9,0.0,Present
16300,15,70,2025-01-31,9.8,1.8,Present
16301,764,71,2024-11-19,6.1,0.0,Present
16302,220,71,2025-01-23,6.7,0.0,Present
16303,715,92,2026-02-14,6.7,0.0,Present
16304,219,51,2024-11-17,8.9,0.9,Present
16305,226,72,2025-03-11,8.4,0.4,Present
16306,414,89,2025-07-15,8.0,0.0,Present
16307,369,90,2025-04-30,7.7,0.0,Present
16308,60,51,2025-11-16,8.6,0.6,Present
16309,427,18,2024-09-14,8.5,0.5,Present
16310,219,20,2025-03-28,6.4,0.0,Present
16311,757,57,2024-11-17,6.6,0.0,Present
16312,916,51,2024-10-04,9.0,1.0,Present
16313,662,95,2025-12-18,9.8,1.8,Present
16314,255,56,2025-06-14,7.6,0.0,Present
16315,38,30,2025-11-05,6.0,0.0,Present
16316,398,6,2024-11-11,6.8,0.0,Present
16317,236,62,2024-07-24,6.7,0.0,Present
16318,391,42,2025-07-27,8.7,0.7,Present
16319,934,19,2025-12-18,8.6,0.6,Present
16320,163,43,2025-08-16,7.1,0.0,Present
16321,167,75,2025-07-27,9.5,1.5,Present
16322,596,91,2025-11-07,0.0,0.0,Leave
16323,966,89,2026-05-16,8.4,0.4,Present
16324,54,84,2025-03-26,9.2,1.2,Present
16325,5,62,2025-05-25,9.2,1.2,Present
16326,515,80,2025-12-28,7.4,0.0,Present
16327,965,60,2025-06-08,8.0,0.0,Present
16328,572,71,2025-04-23,7.8,0.0,Present
16329,526,85,2025-01-06,9.3,1.3,Present
16330,96,70,2024-10-18,6.0,0.0,Present
16331,713,66,2026-03-10,0.0,0.0,Leave
16332,484,66,2026-05-13,9.6,1.6,Present
16333,635,37,2024-11-28,8.8,0.8,Present
16334,525,44,2026-03-17,7.2,0.0,Present
16335,737,82,2025-01-30,6.1,0.0,Present
16336,745,49,2025-12-05,7.6,0.0,Present
16337,299,34,2024-09-10,7.3,0.0,Present
16338,647,49,2024-10-28,9.8,1.8,Present
16339,760,4,2025-09-09,9.0,1.0,Present
16340,591,63,2026-06-13,8.5,0.5,Present
16341,760,67,2025-07-13,6.8,0.0,Present
16342,60,39,2026-04-11,7.6,0.0,Present
16343,809,17,2026-04-29,6.4,0.0,Present
16344,832,31,2026-01-24,9.5,1.5,WFH
16345,597,67,2026-04-10,7.6,0.0,WFH
16346,681,49,2025-08-24,7.5,0.0,Present
16347,266,75,2025-07-18,6.8,0.0,Present
16348,578,5,2024-07-22,9.5,1.5,Present
16349,173,18,2025-10-18,8.2,0.2,Present
16350,690,90,2025-10-16,7.1,0.0,Present
16351,778,14,2024-10-12,6.8,0.0,WFH
16352,467,94,2025-08-29,9.7,1.7,Present
16353,976,43,2024-10-25,6.7,0.0,Present
16354,61,94,2025-08-22,7.8,0.0,Present
16355,653,27,2025-11-28,6.5,0.0,WFH
16356,259,6,2024-10-03,8.5,0.5,Present
16357,952,21,2024-08-25,7.2,0.0,Present
16358,848,5,2025-08-16,8.3,0.3,Present
16359,731,26,2025-11-17,7.9,0.0,WFH
16360,110,1,2025-08-31,0.0,0.0,Leave
16361,504,94,2026-03-11,8.2,0.2,Present
16362,801,19,2025-06-10,0.0,0.0,Leave
16363,540,35,2025-02-28,0.0,0.0,Leave
16364,750,83,2024-07-09,8.9,0.9,Present
16365,174,67,2024-08-16,7.4,0.0,Present
16366,115,66,2024-11-29,6.0,0.0,Present
16367,250,62,2025-01-01,8.9,0.9,Present
16368,912,53,2024-08-08,6.6,0.0,Present
16369,839,80,2025-10-10,9.4,1.4,WFH
16370,125,100,2025-11-24,0.0,0.0,Leave
16371,321,35,2026-01-30,9.8,1.8,Present
16372,672,23,2024-09-08,6.7,0.0,Present
16373,853,47,2025-12-15,9.5,1.5,Present
16374,269,43,2025-10-08,8.5,0.5,WFH
16375,562,78,2024-09-28,9.3,1.3,Present
16376,848,68,2025-08-18,8.2,0.2,Present
16377,485,70,2024-09-03,8.6,0.6,Present
16378,270,8,2026-03-27,7.2,0.0,Present
16379,678,72,2026-03-18,9.4,1.4,Present
16380,985,8,2025-11-11,6.9,0.0,WFH
16381,521,45,2026-05-11,9.6,1.6,Present
16382,542,62,2024-09-05,6.6,0.0,Present
16383,946,10,2025-09-16,6.7,0.0,Present
16384,718,62,2024-11-24,7.8,0.0,Present
16385,393,1,2024-12-13,6.2,0.0,Present
16386,450,75,2025-11-14,6.5,0.0,WFH
16387,779,74,2026-05-10,7.2,0.0,WFH
16388,653,9,2025-06-27,7.3,0.0,Present
16389,228,10,2025-05-23,7.0,0.0,Present
16390,999,7,2025-11-03,8.6,0.6,Present
16391,870,19,2025-02-12,6.5,0.0,Present
16392,632,25,2024-08-07,6.3,0.0,Present
16393,42,72,2025-09-05,6.2,0.0,WFH
16394,868,86,2024-10-08,8.7,0.7,Present
16395,710,37,2026-06-02,8.3,0.3,Present
16396,189,67,2025-01-31,7.6,0.0,Present
16397,10,74,2026-01-06,0.0,0.0,Leave
16398,506,87,2025-12-13,9.8,1.8,Present
16399,581,71,2025-04-02,9.2,1.2,Present
16400,610,12,2025-09-16,8.8,0.8,Present
16401,94,32,2024-07-03,6.5,0.0,Present
16402,447,30,2025-01-28,0.0,0.0,Leave
16403,278,78,2025-01-15,6.5,0.0,Present
16404,493,5,2026-03-19,9.3,1.3,Present
16405,980,19,2026-01-30,6.7,0.0,Present
16406,690,10,2025-09-02,9.1,1.1,Present
16407,69,8,2025-12-17,7.4,0.0,Present
16408,759,42,2026-02-20,6.5,0.0,Present
16409,501,42,2025-05-10,8.8,0.8,Present
16410,152,47,2025-10-07,6.6,0.0,Present
16411,315,78,2025-11-13,9.5,1.5,Present
16412,869,62,2024-11-07,7.1,0.0,WFH
16413,41,40,2025-12-11,6.1,0.0,Present
16414,163,11,2025-05-10,6.9,0.0,Present
16415,192,39,2025-10-04,8.5,0.5,Present
16416,822,39,2026-01-13,8.0,0.0,Present
16417,547,94,2026-02-23,9.7,1.7,Present
16418,386,14,2025-04-09,9.0,1.0,Present
16419,937,16,2026-06-12,8.9,0.9,Present
16420,98,2,2025-10-14,6.4,0.0,Present
16421,834,88,2025-07-18,7.3,0.0,Present
16422,624,36,2025-08-16,10.0,2.0,Present
16423,468,62,2024-06-28,9.8,1.8,WFH
16424,994,96,2025-01-15,9.4,1.4,Present
16425,179,2,2024-08-25,8.9,0.9,Present
16426,301,11,2024-12-11,7.6,0.0,Present
16427,487,47,2025-05-01,8.8,0.8,Present
16428,908,88,2024-10-16,9.4,1.4,Present
16429,457,45,2025-06-07,6.5,0.0,Present
16430,619,31,2026-01-06,7.3,0.0,WFH
16431,613,21,2026-04-02,6.3,0.0,Present
16432,365,11,2025-06-05,9.3,1.3,Present
16433,342,39,2025-09-05,9.7,1.7,Present
16434,944,52,2025-12-28,6.9,0.0,Present
16435,506,13,2025-03-07,8.8,0.8,WFH
16436,746,14,2025-01-11,6.5,0.0,Present
16437,979,11,2026-02-05,7.9,0.0,Present
16438,689,60,2025-01-03,6.1,0.0,Present
16439,381,85,2026-01-27,9.1,1.1,Present
16440,409,64,2025-10-01,9.9,1.9,Present
16441,829,56,2026-02-17,7.1,0.0,Present
16442,840,40,2025-12-06,9.9,1.9,Present
16443,630,89,2025-09-07,8.9,0.9,Present
16444,381,86,2025-09-11,6.9,0.0,WFH
16445,231,97,2025-06-25,6.4,0.0,Present
16446,285,71,2025-10-31,9.6,1.6,Present
16447,625,6,2024-07-02,6.2,0.0,WFH
16448,921,76,2026-04-14,8.9,0.9,Present
16449,294,48,2026-04-30,7.9,0.0,Present
16450,26,56,2025-09-22,9.5,1.5,Present
16451,50,61,2025-10-23,7.7,0.0,WFH
16452,707,22,2026-05-22,7.5,0.0,Present
16453,607,70,2025-06-15,6.4,0.0,WFH
16454,51,33,2025-08-26,7.4,0.0,WFH
16455,660,33,2025-03-27,8.3,0.3,Present
16456,265,44,2025-04-30,0.0,0.0,Leave
16457,250,62,2026-04-11,9.9,1.9,Present
16458,833,11,2025-09-30,8.4,0.4,Present
16459,887,31,2025-05-09,7.8,0.0,Present
16460,594,90,2024-11-24,7.8,0.0,Present
16461,914,95,2026-01-23,7.7,0.0,Present
16462,254,46,2025-03-05,7.4,0.0,WFH
16463,17,46,2025-04-08,8.4,0.4,Present
16464,363,80,2025-02-19,8.1,0.1,Present
16465,275,78,2025-02-13,9.4,1.4,Present
16466,86,24,2025-09-08,7.6,0.0,Present
16467,579,31,2025-03-29,9.8,1.8,WFH
16468,268,57,2025-10-22,9.9,1.9,Present
16469,551,82,2026-04-21,7.8,0.0,Present
16470,878,38,2024-07-15,7.5,0.0,Present
16471,565,74,2024-07-23,7.0,0.0,Present
16472,182,81,2024-09-15,10.0,2.0,Present
16473,167,75,2025-04-19,8.9,0.9,Present
16474,532,83,2025-07-02,7.7,0.0,Present
16475,769,45,2025-01-06,9.7,1.7,Present
16476,913,57,2026-02-09,6.8,0.0,Present
16477,717,28,2025-06-07,9.3,1.3,Present
16478,59,55,2026-05-23,9.4,1.4,Present
16479,293,1,2024-07-19,9.3,1.3,Present
16480,967,94,2026-03-06,9.3,1.3,Present
16481,189,96,2025-06-24,6.6,0.0,Present
16482,590,56,2025-11-19,8.3,0.3,Present
16483,658,34,2025-11-12,9.2,1.2,WFH
16484,820,46,2024-09-19,7.5,0.0,Present
16485,913,54,2025-03-28,6.1,0.0,WFH
16486,411,20,2024-10-18,7.8,0.0,Present
16487,629,42,2026-02-25,7.8,0.0,Present
16488,865,81,2025-03-31,7.7,0.0,Present
16489,229,73,2026-04-24,7.0,0.0,Present
16490,934,9,2026-03-04,8.7,0.7,Present
16491,620,20,2024-08-12,8.2,0.2,Present
16492,628,37,2026-01-13,8.2,0.2,WFH
16493,119,82,2025-03-09,6.1,0.0,WFH
16494,394,62,2026-03-18,9.2,1.2,Present
16495,706,83,2025-09-07,9.8,1.8,Present
16496,954,26,2025-04-06,8.1,0.1,WFH
16497,540,18,2025-09-08,7.3,0.0,Present
16498,846,42,2024-07-22,6.1,0.0,WFH
16499,462,78,2024-07-08,8.9,0.9,Present
16500,665,87,2026-01-20,9.8,1.8,Present
16501,77,8,2025-05-16,6.7,0.0,Present
16502,628,90,2025-01-02,6.6,0.0,WFH
16503,387,92,2024-11-24,9.9,1.9,Present
16504,54,63,2025-04-22,8.1,0.1,Present
16505,932,94,2024-07-14,7.8,0.0,Present
16506,524,91,2026-01-17,9.0,1.0,Present
16507,289,3,2026-02-06,7.0,0.0,Present
16508,253,49,2026-04-06,7.6,0.0,Present
16509,194,65,2025-12-17,9.7,1.7,WFH
16510,907,89,2025-06-18,8.7,0.7,Present
16511,978,23,2026-02-18,7.4,0.0,Present
16512,420,76,2025-02-23,7.8,0.0,Present
16513,478,48,2025-09-27,8.9,0.9,Present
16514,128,75,2026-05-03,7.2,0.0,Present
16515,515,44,2026-04-12,6.4,0.0,Present
16516,366,28,2025-01-17,9.9,1.9,Present
16517,552,100,2026-04-23,9.5,1.5,Present
16518,322,96,2026-02-17,9.2,1.2,Present
16519,694,79,2025-04-17,7.3,0.0,WFH
16520,50,92,2025-11-20,7.2,0.0,Present
16521,203,74,2025-08-30,0.0,0.0,Leave
16522,215,47,2025-05-13,7.3,0.0,Present
16523,316,11,2024-10-02,6.4,0.0,Present
16524,989,73,2025-12-15,6.6,0.0,Present
16525,657,79,2024-10-01,6.4,0.0,WFH
16526,803,59,2025-07-30,6.4,0.0,Present
16527,335,75,2025-05-03,9.4,1.4,Present
16528,944,44,2025-03-15,8.8,0.8,Present
16529,413,49,2025-04-08,8.6,0.6,Present
16530,673,61,2024-12-27,8.0,0.0,WFH
16531,21,35,2024-11-18,8.8,0.8,WFH
16532,685,59,2025-07-03,8.3,0.3,Present
16533,274,66,2026-04-30,7.4,0.0,Present
16534,850,96,2024-10-23,9.5,1.5,Present
16535,602,84,2024-09-29,7.1,0.0,Present
16536,1000,82,2025-09-12,6.3,0.0,Present
16537,799,46,2025-11-10,7.4,0.0,Present
16538,565,54,2026-01-21,9.6,1.6,WFH
16539,463,83,2025-09-16,8.1,0.1,Present
16540,629,84,2025-03-05,6.2,0.0,Present
16541,72,95,2024-06-27,7.4,0.0,Present
16542,929,19,2025-06-19,7.8,0.0,Present
16543,733,73,2025-04-17,8.7,0.7,Present
16544,504,60,2025-12-25,6.9,0.0,WFH
16545,331,64,2025-06-22,7.9,0.0,Present
16546,708,78,2024-07-25,9.3,1.3,Present
16547,371,61,2025-05-30,8.3,0.3,Present
16548,441,35,2025-08-24,6.6,0.0,Present
16549,65,89,2026-04-24,8.6,0.6,Present
16550,338,72,2025-09-23,9.8,1.8,WFH
16551,884,18,2025-08-06,9.3,1.3,Present
16552,435,36,2025-11-07,8.0,0.0,Present
16553,2,76,2024-12-19,7.2,0.0,WFH
16554,549,28,2024-10-02,8.6,0.6,WFH
16555,255,62,2026-04-20,8.7,0.7,Present
16556,275,91,2024-07-23,7.0,0.0,WFH
16557,705,85,2024-11-08,6.2,0.0,WFH
16558,631,11,2024-08-16,9.7,1.7,Present
16559,106,62,2024-12-27,9.8,1.8,Present
16560,766,33,2024-10-10,6.6,0.0,Present
16561,696,18,2025-07-27,7.1,0.0,WFH
16562,967,56,2025-07-17,6.5,0.0,Present
16563,552,6,2026-03-13,9.2,1.2,Present
16564,425,28,2026-04-23,8.8,0.8,WFH
16565,642,68,2024-08-28,8.1,0.1,Present
16566,523,44,2025-10-14,7.4,0.0,Present
16567,571,41,2025-06-20,9.3,1.3,Present
16568,987,42,2025-09-16,9.2,1.2,Present
16569,723,96,2024-11-04,8.2,0.2,Present
16570,516,83,2024-08-08,7.7,0.0,Present
16571,487,30,2024-09-27,8.6,0.6,Present
16572,913,38,2025-04-23,9.8,1.8,Present
16573,616,57,2024-07-19,6.5,0.0,Present
16574,472,33,2025-09-22,7.5,0.0,Present
16575,142,18,2026-05-23,6.2,0.0,Present
16576,942,84,2024-12-06,8.6,0.6,Present
16577,876,87,2025-12-19,7.6,0.0,Present
16578,45,66,2025-06-13,7.1,0.0,Present
16579,682,37,2025-07-20,0.0,0.0,Leave
16580,184,47,2025-06-25,8.3,0.3,Present
16581,147,87,2025-03-23,7.0,0.0,Present
16582,990,85,2024-07-03,7.8,0.0,Present
16583,767,57,2025-10-26,9.5,1.5,Present
16584,382,93,2024-11-25,8.7,0.7,Present
16585,25,23,2025-10-25,7.0,0.0,WFH
16586,140,5,2026-02-22,6.1,0.0,Present
16587,357,58,2025-07-04,0.0,0.0,Leave
16588,898,20,2025-03-02,9.2,1.2,Present
16589,444,90,2025-07-16,9.1,1.1,Present
16590,932,17,2026-03-09,7.1,0.0,Present
16591,845,80,2025-11-18,7.1,0.0,Present
16592,530,18,2026-03-04,8.0,0.0,Present
16593,601,42,2025-03-16,9.8,1.8,Present
16594,589,13,2025-10-12,8.9,0.9,Present
16595,213,38,2026-02-18,9.3,1.3,Present
16596,830,51,2025-06-29,9.7,1.7,Present
16597,569,92,2025-12-14,6.9,0.0,WFH
16598,876,30,2025-12-05,9.9,1.9,Present
16599,612,57,2026-04-25,7.6,0.0,Present
16600,911,55,2026-03-24,7.1,0.0,Present
16601,342,50,2025-02-24,7.3,0.0,Present
16602,627,17,2024-08-26,8.1,0.1,WFH
16603,472,83,2025-05-29,7.5,0.0,WFH
16604,586,50,2025-03-17,6.5,0.0,Present
16605,794,72,2026-02-22,6.9,0.0,Present
16606,267,31,2025-09-30,8.8,0.8,Present
16607,674,12,2024-07-16,8.1,0.1,WFH
16608,134,62,2026-03-19,9.3,1.3,WFH
16609,736,100,2026-01-14,0.0,0.0,Leave
16610,740,87,2025-08-28,7.2,0.0,Present
16611,643,51,2025-01-30,9.3,1.3,WFH
16612,601,73,2026-03-23,9.9,1.9,Present
16613,877,12,2026-03-11,9.4,1.4,Present
16614,444,34,2025-08-06,7.3,0.0,Present
16615,86,51,2025-01-08,7.1,0.0,Present
16616,248,15,2025-07-24,7.4,0.0,Present
16617,368,2,2025-01-18,9.9,1.9,Present
16618,115,19,2025-05-08,6.4,0.0,Present
16619,358,85,2025-08-12,9.1,1.1,Present
16620,890,2,2025-05-07,7.7,0.0,Present
16621,473,20,2026-01-03,8.5,0.5,Present
16622,424,12,2025-10-03,8.1,0.1,Present
16623,890,81,2024-12-15,6.2,0.0,WFH
16624,213,67,2025-12-12,8.8,0.8,Present
16625,131,7,2026-02-15,6.2,0.0,Present
16626,957,52,2024-07-10,9.2,1.2,Present
16627,163,77,2025-12-31,6.9,0.0,WFH
16628,521,36,2025-04-12,8.4,0.4,Present
16629,284,10,2025-07-29,6.4,0.0,Present
16630,793,98,2025-08-03,7.8,0.0,Present
16631,927,64,2024-11-01,8.4,0.4,Present
16632,845,28,2026-01-08,8.7,0.7,Present
16633,911,23,2025-01-13,7.8,0.0,WFH
16634,885,90,2025-09-24,7.3,0.0,Present
16635,971,19,2024-12-10,7.1,0.0,Present
16636,263,86,2026-05-27,7.7,0.0,Present
16637,67,66,2025-03-12,9.6,1.6,Present
16638,423,66,2025-04-24,10.0,2.0,Present
16639,958,67,2024-10-13,8.4,0.4,Present
16640,838,43,2025-03-15,6.5,0.0,Present
16641,125,10,2025-02-07,8.4,0.4,Present
16642,397,98,2024-08-04,8.3,0.3,Present
16643,660,41,2024-12-27,8.2,0.2,Present
16644,821,27,2025-12-17,6.5,0.0,Present
16645,955,21,2025-09-13,7.0,0.0,Present
16646,266,30,2025-07-13,6.8,0.0,Present
16647,393,31,2025-07-13,7.6,0.0,Present
16648,864,33,2026-04-29,9.7,1.7,WFH
16649,737,80,2026-02-19,6.7,0.0,Present
16650,89,26,2025-06-01,8.2,0.2,Present
16651,42,11,2025-10-25,10.0,2.0,Present
16652,901,66,2024-10-06,6.2,0.0,WFH
16653,445,38,2024-07-28,8.5,0.5,WFH
16654,429,79,2026-02-14,0.0,0.0,Leave
16655,383,19,2025-10-23,9.6,1.6,Present
16656,166,6,2025-07-21,9.4,1.4,WFH
16657,388,49,2026-02-10,6.5,0.0,Present
16658,348,14,2025-05-21,9.4,1.4,Present
16659,334,68,2025-12-05,7.0,0.0,Present
16660,135,42,2025-09-30,9.6,1.6,Present
16661,917,32,2026-05-20,6.9,0.0,Present
16662,969,45,2026-02-13,7.7,0.0,Present
16663,779,75,2025-11-04,6.8,0.0,Present
16664,711,23,2025-02-06,8.2,0.2,Present
16665,788,24,2026-05-09,9.7,1.7,Present
16666,88,99,2026-05-27,8.5,0.5,Present
16667,681,9,2024-12-24,6.5,0.0,Present
16668,602,48,2026-05-15,9.8,1.8,Present
16669,174,42,2026-03-05,8.6,0.6,Present
16670,514,98,2026-01-18,7.9,0.0,Present
16671,843,7,2026-02-27,7.5,0.0,Present
16672,888,44,2026-05-26,6.4,0.0,WFH
16673,175,75,2024-08-31,9.6,1.6,WFH
16674,353,44,2025-01-10,8.5,0.5,Present
16675,143,30,2024-10-28,7.8,0.0,Present
16676,674,37,2025-10-25,10.0,2.0,Present
16677,4,26,2025-10-31,7.4,0.0,Present
16678,651,36,2025-03-18,8.3,0.3,Present
16679,934,13,2025-07-09,6.0,0.0,Present
16680,841,31,2024-09-21,8.9,0.9,WFH
16681,759,90,2025-03-20,6.0,0.0,Present
16682,562,75,2024-11-05,7.0,0.0,Present
16683,268,72,2025-08-24,6.3,0.0,WFH
16684,830,63,2025-12-17,9.4,1.4,Present
16685,88,61,2025-06-09,7.8,0.0,Present
16686,43,98,2026-05-29,7.5,0.0,Present
16687,156,52,2025-05-07,6.0,0.0,WFH
16688,654,31,2026-03-06,9.9,1.9,WFH
16689,951,30,2024-10-27,9.0,1.0,Present
16690,416,98,2025-05-20,6.7,0.0,Present
16691,472,86,2024-09-11,9.2,1.2,Present
16692,621,82,2025-07-18,7.5,0.0,Present
16693,574,33,2026-05-23,7.3,0.0,Present
16694,567,33,2024-07-04,8.0,0.0,Present
16695,406,56,2024-08-06,9.1,1.1,Present
16696,646,48,2026-01-05,8.7,0.7,WFH
16697,459,71,2025-10-01,8.4,0.4,Present
16698,734,4,2025-06-08,6.8,0.0,Present
16699,210,18,2026-04-12,9.0,1.0,Present
16700,712,84,2024-07-13,6.7,0.0,Present
16701,354,58,2025-10-29,8.9,0.9,Present
16702,807,88,2025-09-30,6.9,0.0,Present
16703,157,96,2025-06-25,9.7,1.7,Present
16704,761,26,2024-09-14,9.7,1.7,Present
16705,224,32,2024-12-28,7.5,0.0,Present
16706,576,79,2024-09-03,0.0,0.0,Leave
16707,885,72,2026-06-06,10.0,2.0,Present
16708,142,11,2025-09-24,6.5,0.0,Present
16709,417,53,2025-07-30,7.8,0.0,WFH
16710,978,95,2026-06-12,7.2,0.0,Present
16711,581,69,2024-09-01,6.4,0.0,Present
16712,330,99,2026-02-05,6.7,0.0,Present
16713,272,79,2024-10-20,6.1,0.0,Present
16714,543,10,2025-07-23,7.2,0.0,Present
16715,299,82,2025-08-02,7.8,0.0,WFH
16716,947,9,2025-10-29,8.7,0.7,WFH
16717,549,64,2024-10-18,9.8,1.8,Present
16718,63,59,2026-04-22,8.6,0.6,Present
16719,86,18,2025-08-08,9.5,1.5,WFH
16720,807,53,2025-11-05,8.3,0.3,Present
16721,518,27,2024-12-28,0.0,0.0,Leave
16722,449,22,2025-10-25,9.2,1.2,WFH
16723,367,56,2025-04-10,7.6,0.0,Present
16724,581,17,2025-01-31,0.0,0.0,Leave
16725,887,65,2025-12-14,9.1,1.1,WFH
16726,281,80,2025-03-21,9.2,1.2,Present
16727,680,80,2026-03-18,9.1,1.1,Present
16728,399,84,2024-11-02,7.4,0.0,Present
16729,177,92,2026-05-12,9.0,1.0,Present
16730,131,4,2025-07-02,8.3,0.3,Present
16731,909,62,2025-11-28,7.1,0.0,WFH
16732,827,78,2026-03-04,9.1,1.1,Present
16733,798,63,2024-08-24,6.9,0.0,WFH
16734,185,36,2025-11-08,8.6,0.6,Present
16735,123,29,2026-01-18,7.5,0.0,Present
16736,592,80,2024-08-20,6.6,0.0,Present
16737,678,31,2025-08-30,9.4,1.4,Present
16738,747,34,2024-10-22,6.6,0.0,Present
16739,607,23,2024-09-11,6.5,0.0,Present
16740,308,90,2025-11-09,6.9,0.0,Present
16741,167,84,2025-05-20,8.4,0.4,Present
16742,301,44,2025-04-21,7.2,0.0,Present
16743,333,64,2026-01-17,7.7,0.0,Present
16744,527,4,2024-08-15,6.9,0.0,WFH
16745,353,37,2024-08-04,8.2,0.2,Present
16746,91,37,2025-01-05,0.0,0.0,Leave
16747,166,1,2026-04-04,6.5,0.0,Present
16748,158,75,2026-05-05,9.9,1.9,Present
16749,524,48,2025-04-28,7.5,0.0,Present
16750,815,48,2024-11-08,8.2,0.2,Present
16751,218,3,2026-04-15,0.0,0.0,Leave
16752,606,20,2026-03-20,6.7,0.0,Present
16753,84,32,2025-01-03,9.7,1.7,Present
16754,333,97,2025-11-03,8.1,0.1,Present
16755,758,9,2025-10-28,7.8,0.0,Present
16756,339,25,2024-06-28,6.9,0.0,Present
16757,231,38,2026-04-08,0.0,0.0,Leave
16758,68,10,2024-11-29,8.4,0.4,Present
16759,582,37,2025-01-17,8.8,0.8,WFH
16760,986,52,2025-02-07,8.5,0.5,Present
16761,689,12,2026-04-14,9.4,1.4,Present
16762,355,57,2026-02-12,6.8,0.0,Present
16763,117,13,2026-02-21,7.8,0.0,Present
16764,745,74,2025-11-23,6.5,0.0,Present
16765,326,63,2025-07-30,7.5,0.0,Present
16766,122,49,2026-01-29,7.6,0.0,WFH
16767,311,59,2025-12-30,7.1,0.0,Present
16768,80,42,2024-08-15,6.7,0.0,Present
16769,633,64,2024-11-01,7.6,0.0,Present
16770,2,27,2025-05-30,8.1,0.1,Present
16771,249,26,2024-10-18,10.0,2.0,Present
16772,503,64,2026-05-03,9.8,1.8,Present
16773,13,76,2025-05-09,6.5,0.0,Present
16774,919,81,2026-04-08,9.9,1.9,Present
16775,83,26,2025-11-13,6.5,0.0,WFH
16776,514,58,2024-12-09,7.8,0.0,Present
16777,210,60,2026-04-03,9.9,1.9,Present
16778,329,2,2024-07-11,9.3,1.3,Present
16779,599,4,2026-03-19,8.9,0.9,Present
16780,240,70,2024-12-11,7.2,0.0,Present
16781,55,3,2025-07-12,7.3,0.0,Present
16782,916,54,2025-06-16,8.5,0.5,Present
16783,940,96,2025-11-07,9.7,1.7,Present
16784,800,7,2024-08-28,7.9,0.0,Present
16785,835,98,2025-04-11,9.4,1.4,Present
